"ParticipantMD5"	"GeneroCod"	"frase"	"Value"	"duracao"
"bdf066947686ab2cd01768f202816430"	"f"	"SÓ QUE ELE COMECOU A DESVIAR O OLHAR DA TV PRA MIM, EU FINGIA QUE NÃO VIA E CONTINUAVA FOCADA NA TV."	"neutra"	"6.649"
"bdf066947686ab2cd01768f202816430"	"f"	"Afinal, para mim, que sempre levei vida de esposa fiel, tudo eram novidade, e novidade sempre atraem as mulheres."	"neutra"	"5.769"
"bdf066947686ab2cd01768f202816430"	"f"	"Na verdade acho que consegui expressar de forma clara o que eu estava sentindo."	"positiva"	"3.422"
"bdf066947686ab2cd01768f202816430"	"f"	"Não fiquei surpresa e nada demais."	"neutra"	"2.084"
"bdf066947686ab2cd01768f202816430"	"f"	"Já esqueço totalmente de onde estou, e deixo de me importar com as pessoas ao redor, quando estou com ele, é como se só existisse nós dois ali."	"positiva"	"9.569"
"bdf066947686ab2cd01768f202816430"	"f"	"Quando achei que teria paz, meus irmãos mais velhos eram muito agressivos, eles batiam por qualquer coisa, alias batiam não, espancavam, uma vez meu irmão deu um chute na minha barriga, que eu fiquei menstruando por quase dez dias."	"negativa"	"8.816"
"bdf066947686ab2cd01768f202816430"	"f"	"Olhar disfarçadamente pra uma mulher bonita é natural, qual a mulher que não sabe que um homem bonito passou por ela também?"	"positiva"	"7.096"
"bdf066947686ab2cd01768f202816430"	"f"	"Atitude de uma tola apaixonada."	"neutra"	"1.864"
"bdf066947686ab2cd01768f202816430"	"f"	"Vou jantar, ficar com o menino mais lindo do mundo."	"positiva"	"3.524"
"bdf066947686ab2cd01768f202816430"	"f"	"QUE VOCÊ TRAGA CONSIGO,O AMOR , A SABEDORIA , A PAZ , A CALMA E O ESPIRITO DE JUSTIÇA."	"positiva"	"4.031"
"bdf066947686ab2cd01768f202816430"	"f"	"Só que eu não aguentei isso, ser tratada como amiga na frente dos outros pra depois quando estávamos a sós ter qualquer tipo de toque."	"neutra"	"7.437"
"bdf066947686ab2cd01768f202816430"	"f"	"Estou tendo um relacionamento com uma pessoa do local de trabalho, sim trabalhamos na mesma empresa mas em locais distintos, descreve-lo é falar de um homem alto, com uma voz que te faz ficar toda molhadinha, sim é uma voz que dispensa comentários."	"neutra"	"9.082"
"bdf066947686ab2cd01768f202816430"	"f"	"E o pior de tudo é q eu nuca fui de falar muito com os meninos e também eu não me considero uma pessoa muito bonita."	"neutra"	"4.501"
"bdf066947686ab2cd01768f202816430"	"f"	"E nada vai mudar as coisas que você me disse, nada vai fazer 'a gente' dar certo denovo."	"neutra"	"4.974"
"bdf066947686ab2cd01768f202816430"	"f"	"Nossa como você esta magra, bonita. Vamos sair para comprar calças, sempre faço isso com sua irmã, acho que podemos fazer."	"positiva"	"6.193"
"bdf066947686ab2cd01768f202816430"	"f"	"PUTA QUE PARIU DE NOVO, ela foi chamada na diretoria, deu os nomes de todo mundo que estava no jogo, e todas foram chamadas, uma a uma como se fosse na delegacia."	"negativa"	"7.456"
"bdf066947686ab2cd01768f202816430"	"f"	"Você jurou também, que perdoaria os meus erros e os meus defeitos, que qualquer deslize que eu tenha tido, você perdoaria, pois o bem que lhe fizera, supriria qualquer dor."	"negativa"	"10.728"
"bdf066947686ab2cd01768f202816430"	"f"	"O importante é tentarmos, ao longo das nossas vidas, termos sempre algum anjo com o qual possamos contar nas horas difíceis para nos dar alento."	"neutra"	"8.526"
"bdf066947686ab2cd01768f202816430"	"f"	"E não, não foi o remédio, porque ele demora muito pra fazer efeito, não é assim de uma hora pra outra."	"neutra"	"5.317"
"bdf066947686ab2cd01768f202816430"	"f"	"Quero te dar todo o meu amor."	"positiva"	"2.066"
"bdf066947686ab2cd01768f202816430"	"f"	"Confesso que gostei muito de ficar com ela, foi muito bom, mas sai fora achei que ela não iria querer me ver outras vezes."	"neutra"	"8.804"
"bdf066947686ab2cd01768f202816430"	"f"	"Entregando-nos demais, acreditando e sempre sofremos com isso."	"neutra"	"6.662"
"bdf066947686ab2cd01768f202816430"	"f"	"Tive uma crise de choro enquanto fazia sexo com meu namorado, acusando ele de não me amar, de me tratar como um objeto e pra ele não tocar mais em mim."	"negativa"	"6.656"
"bdf066947686ab2cd01768f202816430"	"f"	"Coisas materiais podem ser jogadas fora."	"neutra"	"2.436"
"bdf066947686ab2cd01768f202816430"	"f"	"Me acariciava com tanta vontade, com tanto tesão."	"positiva"	"3.692"
"bdf066947686ab2cd01768f202816430"	"f"	"Depois disso ficávamos de vez em quando, escondidos, para ninguém mais atrapalhar."	"neutra"	"4.369"
"bdf066947686ab2cd01768f202816430"	"f"	"É um nojo, ai eu peguei o ônibus da empresa e quando subi ele tiro um braço da blusa sabe e depois ia tirar o resto da camisa."	"negativa"	"8.23"
"bdf066947686ab2cd01768f202816430"	"f"	"Olá , quem nunca sofreu por amor ou paixão?"	"neutra"	"2.772"
"bdf066947686ab2cd01768f202816430"	"f"	"Eu cortei o cabelo, pintei, cortei, mudei minhas roupas, minha maquiagem, meus gostos."	"neutra"	"1.909"
"bdf066947686ab2cd01768f202816430"	"f"	"Sinceramente, sem você, eu já estaria morta."	"negativa"	"3.47"
"bdf066947686ab2cd01768f202816430"	"f"	"Passei o final de semana inteiro fazendo um vídeo para o meu namorado para esse dia fora o conjunto de roupa intima novo que eu comprei para hoje."	"neutra"	"8.871"
"bdf066947686ab2cd01768f202816430"	"f"	"Vou aprender a viver sem você, e se Deus quiser eu também vou ser feliz."	"positiva"	"5.339"
"bdf066947686ab2cd01768f202816430"	"f"	"Seu lado do armário está vazio e eu não preenchi."	"positiva"	"11.913"
"bdf066947686ab2cd01768f202816430"	"f"	"A janela não está com suas dezenas de xampus."	"neutra"	"3.021"
"bdf066947686ab2cd01768f202816430"	"f"	"Eu me sinto muito suja, então eu entrei molhei o meu corpo, passei a mão no sabonete que estava na minha mesa, porque eu havia comprado para conhecer a mãe dele."	"negativa"	"9.492"
"bdf066947686ab2cd01768f202816430"	"f"	"Eu vejo que a chuva cai de acordo com minhas lágrimas , eu vejo que o dia está horrível e vejo a consequência em meu corpo."	"neutra"	"6.319"
"bdf066947686ab2cd01768f202816430"	"f"	"Quando for pedi-la em namoro, não fique bancando o difícil que isso não funciona com garotas tímidas, seja direto, converse com ela chegando exatamente ao ponto importante."	"neutra"	"5.961"
"bdf066947686ab2cd01768f202816430"	"f"	"Hoje fui dormir 9h da manhã porque eu tinha ido dormir na casa do meu namorado sem meus pais saberem."	"neutra"	"2.857"
"bdf066947686ab2cd01768f202816430"	"f"	"Ao olhar novamente para a ponte viu o seu irmão se aproximando de braços abertos."	"positiva"	"5.568"
"bdf066947686ab2cd01768f202816430"	"f"	"Essa tia apesar de me dar de tudo era um demônio, ela gritava comigo, deixava os outros parentes me maltratar e bater, as vezes me batia, me deixava de castigo em lugares onde eu morria de medo, enfim ela era e é uma bruxa falsa, nojenta e ruim."	"negativa"	"7.345"
"bdf066947686ab2cd01768f202816430"	"f"	"Ele conversava virado para mim com a mão no encosto do meu banco e, estranhamente comecei a sentir bem ficar ali com ele."	"neutra"	"9.254"
"bdf066947686ab2cd01768f202816430"	"f"	"Obrigada Deus por fazer tudo isso pra mim."	"neutra"	"3.249"
"bdf066947686ab2cd01768f202816430"	"f"	"Minha mãe só liga para pedir as coisas para mim, ela não é capaz de vir me visitar, de ser presente em minha vida, quando vem em minha casa só fica reclamando da vida para eu me comover e dar dinheiro."	"negativa"	"8.503"
"bdf066947686ab2cd01768f202816430"	"f"	"Todos nós temos o dever de contemplar a luz que existe em cada um."	"positiva"	"3.211"
"bdf066947686ab2cd01768f202816430"	"f"	"Bom fiz uma pesquisa com alguns meninos e ele disseram que garotas que falam gírias é normal, mas falar um monte é estranho."	"neutra"	"4.963"
"bdf066947686ab2cd01768f202816430"	"f"	"Tudo vai ficar bem! Chegarei mais cedo hoje, vou preparar o macarrão que tanto você gosta, quer tomar alguma coisa, dormiu sem comer nada."	"neutra"	"9.766"
"bdf066947686ab2cd01768f202816430"	"f"	"De tudo, guarda o teu coração, pois é dele é que procedem as águas da vida."	"neutra"	"2.723"
"bdf066947686ab2cd01768f202816430"	"f"	"Fui me arrumar na casa de uma amiga minha e iria me beber na casa da minha melhor amiga."	"neutra"	"2.536"
"bdf066947686ab2cd01768f202816430"	"f"	"Estou com uma vontade imensa de me bater de tanto ódio que eu estou de mim."	"negativa"	"4.212"
"bdf066947686ab2cd01768f202816430"	"f"	"Ontem discuti com minha irmã mais velha, ela é muito chata e metida."	"neutra"	"3.304"
"bdf066947686ab2cd01768f202816430"	"f"	"Sempre de noite e tenho medo, pavor e nunca durmo no escuro aqui tem uma luz pequena que fica acesa, na minha noite de núpcias quero fazer na claridade."	"neutra"	"7.36"
"bdf066947686ab2cd01768f202816430"	"f"	"A noite, eu chorei."	"negativa"	"2.161"
"bdf066947686ab2cd01768f202816430"	"f"	"Pode achar que eu sou maluca, eu gostei de um garoto que conheci na internet."	"neutra"	"3.836"
"bdf066947686ab2cd01768f202816430"	"f"	"E eu fico me sentindo como se fosse uma vagabunda qualquer também, que nem elas - quem sou eu pra chamar alguém de vagabunda mesmo?"	"neutra"	"7.141"
"bdf066947686ab2cd01768f202816430"	"f"	"Ele me deu um grande abraço, um beijo e disse que me amava, abri um sorriso."	"positiva"	"2.946"
"bdf066947686ab2cd01768f202816430"	"f"	"Ele me receitou zolpidem, um hipnótico, pra me ajudar a dormir."	"neutra"	"3.483"
"bdf066947686ab2cd01768f202816430"	"f"	"Quem já namoro e nunca teve uma saudades do ex, que atire a primeira pedra."	"neutra"	"9.108"
"bdf066947686ab2cd01768f202816430"	"f"	"Mas agora antes de terminar, estou me sentindo estranho, acho que acabei gostando dela, do jeito dela de cuidar de mim, de querer que eu esteja sempre com ela, o jeito dela de sentir ciúmes, e de sempre querer eu perto dela, de sempre dizer que esta com saudade, de ela não se importar de nas folgas dela passar comigo trancada em um quarto conversando, para ser sincero , vou sentir falta dela."	"neutra"	"13.107"
"bdf066947686ab2cd01768f202816430"	"f"	"Tudo que é diferente incomoda o igual."	"neutra"	"2.231"
"bdf066947686ab2cd01768f202816430"	"f"	"Sim sou uma patricinha !"	"neutra"	"2.256"
"bdf066947686ab2cd01768f202816430"	"f"	"Ele desliga o celular de madrugada e no outro dia diz que acabou a bateria."	"neutra"	"3.193"
"bdf066947686ab2cd01768f202816430"	"f"	"Minha mãe é muito legal, tem jeito de adolescente e cabeça de mulher.. está sempre bem humorada, quando vamos em festas ela dança, agita, contagia a todos."	"positiva"	"7.025"
"bdf066947686ab2cd01768f202816430"	"f"	"Sabe, eu passei grande parte da minha vida me preocupando com tudo, angustiado, triste e deprimido."	"negativa"	"4.746"
"bdf066947686ab2cd01768f202816430"	"f"	"Só de imaginar a gente ficando, da vontade de vomitar."	"neutra"	"3.39"
"bdf066947686ab2cd01768f202816430"	"f"	"Guardei todas na minha memória, não as esquecerei jamais."	"neutra"	"3.913"
"bdf066947686ab2cd01768f202816430"	"f"	"Eu parei no estacionamento de uma feira do bairro Santo Antônio em Manaus e lá começamos a nos agarrar com vontade."	"neutra"	"5.283"
"bdf066947686ab2cd01768f202816430"	"f"	"Queria compartilhar com vocês sobre o meu namoro, e dizer o que muitos já me disseram."	"neutra"	"3.524"
"bdf066947686ab2cd01768f202816430"	"f"	"Meu amor e eu, nascemos um para o outro. Só falta quem nos apresentem."	"positiva"	"4.009"
"bdf066947686ab2cd01768f202816430"	"f"	"Ódio, eu nao tenho por você, nem pelo meu pai mesmo ele sendo ausente."	"neutra"	"5.855"
"bdf066947686ab2cd01768f202816430"	"f"	"Conta uma velha lenda dos índios Sioux que, uma vez, Touro Bravo, o mais valente e honrado de todos os jovens guerreiros, e Nuvem Azul, a filha do cacique, uma das mais formosas mulheres da tribo, chegaram de mãos dadas, até a tenda do velho feiticeiro da tribo."	"neutra"	"12.442"
"bdf066947686ab2cd01768f202816430"	"f"	"Tem tantas situações boas e ruins que envolvem amor e paixão, que não há como descrever todas."	"neutra"	"3.793"
"bdf066947686ab2cd01768f202816430"	"f"	"Assim que cheguei, Penélope estava esperando."	"neutra"	"1.59"
"bdf066947686ab2cd01768f202816430"	"f"	"Só que por consciência minha mesmo decidi eu mesma sustentar meu filho."	"positiva"	"8.747"
"bdf066947686ab2cd01768f202816430"	"f"	"Pode ser que nos vejamos amanhã, pode ser que só nos encontremos daqui a um ano, pode ser até que o tempo nos afaste ainda mais, mas eu quero que você saiba que hoje lembrei de você."	"neutra"	"6.353"
"bdf066947686ab2cd01768f202816430"	"f"	"Mas mãe, por favor, não abra mão de mim assim."	"negativa"	"2.914"
"bdf066947686ab2cd01768f202816430"	"f"	"A senhora ainda brincava, fazia a gente sorrir e sempre que alguém dizia, como vai dona Maria?"	"neutra"	"6.959"
"bdf066947686ab2cd01768f202816430"	"f"	"Pronunciar que te admiro, que gosto de ti é pouco demais."	"neutra"	"2.733"
"bdf066947686ab2cd01768f202816430"	"f"	"A verdade é que sou intensa demais e não há quem dê jeito nisso."	"neutra"	"4.899"
"bdf066947686ab2cd01768f202816430"	"f"	"Não quero que isso te perturbe e tire a sua paz."	"neutra"	"1.614"
"bdf066947686ab2cd01768f202816430"	"f"	"Que estará em meus sonhos você é diferente!"	"neutra"	"2.145"
"bdf066947686ab2cd01768f202816430"	"f"	"Eu só quero minha vida de volta e só quero que isso tudo acabe."	"negativa"	"5.223"
"bdf066947686ab2cd01768f202816430"	"f"	"Hoje eu acordei e vi seu lado da cama vazio."	"negativa"	"2.646"
"bdf066947686ab2cd01768f202816430"	"f"	"É bom demais amar, e ser amado é melhor ainda."	"positiva"	"4.712"
"bdf066947686ab2cd01768f202816430"	"f"	"Não sei o que dizer, não sei o que fazer, estou perdido, pedi ajuda até mesmo ao meu cachorro em uma esperança psicótica de que ele responderia, ou faria algo mágico."	"negativa"	"9.128"
"bdf066947686ab2cd01768f202816430"	"f"	"Foi perfeito, minha irmã e meu esposo fizeram tudo, 2 tipos de tortas, tudo lindo."	"neutra"	"3.311"
"bdf066947686ab2cd01768f202816430"	"f"	"Começamos a conversa e estava tudo certo ate que ele falou que ia voltar só para ver se eles deixam ele encostado no trabalho ou para ele assinar a carta de demissão."	"neutra"	"7.368"
"bdf066947686ab2cd01768f202816430"	"f"	"Tirei a minha calça e eu fiquei só de cueca box cinza e uma regata preta, ela foi ao banheiro e quando voltou veio com uma calcinha fiu dental vermelhinha matadora."	"neutra"	"22.885"
"bdf066947686ab2cd01768f202816430"	"f"	"A senhora sempre respondia, vou bem graças a Deus, que mulher guerreira que fostes vó, te amo tanto."	"positiva"	"4.847"
"bdf066947686ab2cd01768f202816430"	"f"	"O meu namorado não tem estilo nenhum, me ajudem?"	"neutra"	"2.184"
"bdf066947686ab2cd01768f202816430"	"f"	"Foi tão bom por um momento esquecer todos os meus problemas."	"neutra"	"5.559"
"bdf066947686ab2cd01768f202816430"	"f"	"Minhas amigas descobriram por que me pegaram a força e tiraram meu casaco pra ver o que eu tanto escondia."	"neutra"	"8.98"
"bdf066947686ab2cd01768f202816430"	"f"	"Fora que acordar com um eu te amo, torna o dia maravilhoso e feliz."	"positiva"	"3.889"
"bdf066947686ab2cd01768f202816430"	"f"	"O Marcelo é especial e o que sinto por ele não tem acabado , só tem aumentado cada vez mais e mais ."	"neutra"	"5.731"
"bdf066947686ab2cd01768f202816430"	"f"	"EU TOU PASSANDO MAL, e minha família parece vê que como eu me sinto, só fazem reclama brigarem comigo me xingarem me bater, estou ficando tão fraca que estou me rendendo a esse sentimento de dor."	"negativa"	"6.895"
"bdf066947686ab2cd01768f202816430"	"f"	"Porem hoje em dia que eu tenho uma condição financeira melhor que minha família, eles ficam querendo tirar o pouco que eu tenho."	"negativa"	"6.734"
"bdf066947686ab2cd01768f202816430"	"f"	"E os gemidos são tão forçados, parece mais que estão parindo do que fazendo sexo - sexo não, tá mais pra uma cópula."	"neutra"	"4.455"
"bdf066947686ab2cd01768f202816430"	"f"	"Isso é tudo que tive a coragem de sonhar, na esperança de um dia ver esta minha pretensão realizada."	"neutra"	"4.891"
"bdf066947686ab2cd01768f202816430"	"f"	"Os horários da universidade estavam péssimos."	"neutra"	"1.332"
"bdf066947686ab2cd01768f202816430"	"f"	"Acabando a prova, eu desci encontrei ele no pátio, ele pegou o livro da minha mão e fomos pra parada, chegando lá sentamos e começamos a conversar, conversa vai, conversa vinha."	"neutra"	"6.09"
"bdf066947686ab2cd01768f202816430"	"f"	"Voltei para o serviço ouvindo somente os martírios dela, tentando disfarçar minha cara de choro, mas no fundo, estava mais perdida do que puta em convenio."	"neutra"	"9.71"
"bdf066947686ab2cd01768f202816430"	"f"	"E meu marido viu e me chamou a atenção e com toda a razão, pois eu sou muito distraída e BURRA por ter feito isso e admito que eu estou errada e estou com a maior vergonha dele e de mim por ter feito isso."	"negativa"	"6.941"
"bdf066947686ab2cd01768f202816430"	"f"	"Tenho medo de cair em depressão novamente, meu coração tá com um vazio imenso, tento fazer de tudo pra ocupar minha cabeça, passar meu tempo e nada me consola, nada me faz tirar a imagem do último suspiro dela da minha cabeça."	"negativa"	"6.559"
"bdf066947686ab2cd01768f202816430"	"f"	"Daquele jeito, vc beijando gostoso e fazendo tudo o que se tem direito em quatro paredes."	"neutra"	"4.416"
"bdf066947686ab2cd01768f202816430"	"f"	"Eles foram, eu entrei na sala, ele estava na frente do computador, quando eu coloquei a bolsa e um sacola que estava, numa mesa próxima a dele, ele beijou com um gosto de quero mais, nos começamos as preliminares ali."	"positiva"	"11.311"
"bdf066947686ab2cd01768f202816430"	"f"	"Apaixonada pelas coisas simples que o mundo oferece como a mata, a chuva, o sol, a lua, o orvalho da floresta."	"positiva"	"3.805"
"bdf066947686ab2cd01768f202816430"	"f"	"Vou morrer de vergonha quando o resultado sair!"	"neutra"	"3.446"
"bdf066947686ab2cd01768f202816430"	"f"	"Desde já agradeço a todos e desejo uma otima noite!"	"neutra"	"1.675"
"bdf066947686ab2cd01768f202816430"	"f"	"Nesse dia dos namorados eu pensei mesmo que iria passar com alguém!"	"negativa"	"6.52"
"bdf066947686ab2cd01768f202816430"	"f"	"Fiquei meio constrangida, mas valeu a pena."	"neutra"	"1.824"
"bdf066947686ab2cd01768f202816430"	"f"	"Porque eu fiz a sua alma gêmea."	"neutra"	"1.635"
"bdf066947686ab2cd01768f202816430"	"f"	"Tenha uma vida de Vitórias."	"neutra"	"5.073"
"bdf066947686ab2cd01768f202816430"	"f"	"E cortou a minha franja no meio da testa e torta."	"neutra"	"1.918"
"bdf066947686ab2cd01768f202816430"	"f"	"E ainda te come COM PEGADA e depois ainda lambe os labios de bom que foi."	"neutra"	"7.759"
"bdf066947686ab2cd01768f202816430"	"f"	"Apesar da distância ainda resta uma esperança de eu poder te ver, meu amor eterno."	"positiva"	"4.95"
"bdf066947686ab2cd01768f202816430"	"f"	"Achei uma solução, ou melhor, na minha cabeça era a única solução."	"neutra"	"34.523"
"bdf066947686ab2cd01768f202816430"	"f"	"Tudo que eu mais quero é dá certo com meu marido, viver um amor intensamente com ele."	"neutra"	"3.029"
"bdf066947686ab2cd01768f202816430"	"f"	"Ontem [domingo] não deu para escrever aqui pois estava muito ocupada."	"neutra"	"2.795"
"bdf066947686ab2cd01768f202816430"	"f"	"Uma colega pegou meu celular e viu minha foto com meu namorado."	"neutra"	"2.522"
"bdf066947686ab2cd01768f202816430"	"f"	"Ele puxou assunto comigo e parou de me chamar pelo meu nome e começou a me chamar pelo o meu apelido."	"neutra"	"4.135"
"bdf066947686ab2cd01768f202816430"	"f"	"Mesmo assim continuo cometendo os mesmos erros, como se alguma coisa me puxasse, para o fundo do poço ,para um beco sem saída, sinto falta de carinho, de me arrumar, de sair ,de ter amigos pra conversar ,sinto falta de ser alguém, de ser lembrada, de ser amada, me sinto perdida."	"negativa"	"6.714"
"bdf066947686ab2cd01768f202816430"	"f"	"Alguns são leves e divertidos, nos mostram a alegria da vida."	"neutra"	"2.302"
"bdf066947686ab2cd01768f202816430"	"f"	"Depois daquele dia eu mudei inovei meu visual mudei meu guarda-roupa terminei os estudos hoje sou psicóloga e ajudo mulheres como eu, se eu te disser que esqueci não seria verdade mas consigo lembrar de tudo sem dor."	"positiva"	"11.961"
"bdf066947686ab2cd01768f202816430"	"f"	"Eu tenho lembrado daquelas conversas, daquelas nossas risadas e também dos nossos segredos."	"positiva"	"4.988"
"bdf066947686ab2cd01768f202816430"	"f"	"A saudade é a maior prova de que o passado valeu a pena."	"negativa"	"9.462"
"bdf066947686ab2cd01768f202816430"	"f"	"Tenho percebido como minha vida tem mudado de uns anos pra cá e como eu mudei."	"neutra"	"6.53"
"bdf066947686ab2cd01768f202816430"	"f"	"Mas tivemos um namoro perfeito, era de dar inveja a todos."	"neutra"	"6.496"
"bdf066947686ab2cd01768f202816430"	"f"	"Os amigos dele começaram a me odiar porque ele só queria ficar comigo."	"neutra"	"5.724"
"bdf066947686ab2cd01768f202816430"	"f"	"Fui olhar o celular como de costume e vi lá uma mensagem."	"neutra"	"1.699"
"bdf066947686ab2cd01768f202816430"	"f"	"Para ser feliz não existe poção mágica."	"neutra"	"2.098"
"bdf066947686ab2cd01768f202816430"	"f"	"Descobri essa irrefutável verdade ao perceber o quanto são raras essas preciosidades que chegam de repente na vida da gente e se alojam devagarzinho em local especial e essencial da nossa existência."	"positiva"	"7.555"
"bdf066947686ab2cd01768f202816430"	"f"	"De noites perfeitas de amor, você me fez ver o que é realmente o amor."	"neutra"	"3.452"
"bdf066947686ab2cd01768f202816430"	"f"	"Nas outras duas vezes também foi assim, só que agora tá demais."	"neutra"	"3.067"
"bdf066947686ab2cd01768f202816430"	"f"	"O nosso coração é sempre a vitima, sempre fica em pedaços."	"neutra"	"2.968"
"bdf066947686ab2cd01768f202816430"	"f"	"Por favor me explique, nunca imaginei poder amar assim."	"neutra"	"2.122"
"bdf066947686ab2cd01768f202816430"	"f"	"Tenho tudo que uma pequena adolescente pode ter, amigos, pessoas q me amam, dinheiro, popularidade, tenho tudo."	"neutra"	"6.639"
"bdf066947686ab2cd01768f202816430"	"f"	"Quando contei a mamãe ela ficou assustada com medo do que eu ia achar e quis saber quem me contou e eu disse que foi o papai."	"negativa"	"10.123"
"9d4072d71ac656dbc367bc6c6ef7381a"	"m"	"O velho pediu que com cuidado as tirassem dos sacos e viu que eram verdadeiramente formosos exemplares."	"positiva"	"10.785"
"9d4072d71ac656dbc367bc6c6ef7381a"	"m"	"Já pensou como as coisas seriam mais fáceis se parássemos de construir cercas e muros e passássemos a construir pontes com nossos familiares, amigos, colegas do trabalho e principalmente nossos inimigos."	"positiva"	"4.885"
"9d4072d71ac656dbc367bc6c6ef7381a"	"m"	"ste é o conselho que deixo pra vocês: SE VALORIZEM, TODOS TEM UMA ALMA GÊMEA!"	"negativa"	"4.008"
"9d4072d71ac656dbc367bc6c6ef7381a"	"m"	"Tipo, semana passada eu fiz o cabelo dela, pois eu faço curso de cabeleireiro, então tenho que treinar, mas claro que uma escova e chapinha, sei fazer perfeitamente."	"positiva"	"6.384"
"9d4072d71ac656dbc367bc6c6ef7381a"	"m"	"Minha cabeça e meu coração tinham ficado tão acelerados, que eu sempre esperava ele para poder gozar."	"positiva"	"9.792"
"9d4072d71ac656dbc367bc6c6ef7381a"	"m"	"O Diego, por sua vez, ao invés de ser um namorado presente, que me apoia, que me aconselha e que tenta entender meu lado e me ajudar, só sabe me julgar e brigar comigo por conta disso."	"neutra"	"15.204"
"9d4072d71ac656dbc367bc6c6ef7381a"	"m"	"E por falar nisso, segunda que vem começam minhas aulas na faculdade."	"positiva"	"2.55"
"9d4072d71ac656dbc367bc6c6ef7381a"	"m"	"Eu me recordo sempre daquele seu sorriso, quando eu chegava triste, eu me sentia abraçado por ele."	"positiva"	"3.849"
"9d4072d71ac656dbc367bc6c6ef7381a"	"m"	"Saí no sábado para o chá de panela da minha prima que logo vai se casar."	"positiva"	"20.763"
"9d4072d71ac656dbc367bc6c6ef7381a"	"m"	"Vivos, alegres e comunicativos, estes seres geminianos, leves e desencanados, parecem estar sempre bem com todos."	"positiva"	"2.468"
"9d4072d71ac656dbc367bc6c6ef7381a"	"m"	"O amor que sinto por você é incondicional."	"positiva"	"1.989"
"9d4072d71ac656dbc367bc6c6ef7381a"	"m"	"Em relação ao nosso filho ele não mudou em nada sempre cumpriu com o papel que assumiu perfeitamente um ótimo pai disso jamais me queixaria."	"neutra"	"57.085"
"9d4072d71ac656dbc367bc6c6ef7381a"	"m"	"Ele agora ta com essa de ficar me controlando."	"neutra"	"11.019"
"9d4072d71ac656dbc367bc6c6ef7381a"	"m"	" Mas é que pra mim é tão dificil conseguir te agradar."	"positiva"	"9.601"
"9d4072d71ac656dbc367bc6c6ef7381a"	"m"	"SÓ QUE ELE COMECOU A DESVIAR O OLHAR DA TV PRA MIM, EU FINGIA QUE NÃO VIA E CONTINUAVA FOCADA NA TV."	"positiva"	"6.816"
"9d4072d71ac656dbc367bc6c6ef7381a"	"m"	"Afinal, para mim, que sempre levei vida de esposa fiel, tudo eram novidade, e novidade sempre atraem as mulheres."	"positiva"	"146.418"
"9d4072d71ac656dbc367bc6c6ef7381a"	"m"	"Na verdade acho que consegui expressar de forma clara o que eu estava sentindo."	"positiva"	"6.849"
"9d4072d71ac656dbc367bc6c6ef7381a"	"m"	"Não fiquei surpresa e nada demais."	"neutra"	"5.693"
