"ParticipantMD5"	"GeneroCod"	"frase"	"Value"	"duracao"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Hoje cheguei lá era umas 7 horas, ele veio sorridente disse as coisas que tinha que fazer, e de aparelho em aparelho ele vinha e me falava alguma coisa."	"neutra"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Sou casada, feliz no casamento, tenho um bom emprego onde conheci uma pessoa."	"neutra"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Quando eu ler o resto do livro, não vou nem perder a chance de fazer o resumo."	"neutra"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Era seminário, prova e trabalho tudo junto, eu tava pra ficar louca mesmo, ainda mais eu, que detesto falar em público."	"neutra"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Espero que seja muito feliz,que tenha uma velhice tranqüila seja sadio para cuidar de seus filhos eles precisam de você."	"neutra"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Amei o remédio até agora."	"neutra"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Eu não aguento mais as nossas brigas, elas me deixam em um estado que eu não sei nem explicar em palavras."	"negativa"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Ela me recorda tantas coisas lindas, é como se ela fosse cúmplice dos amantes, dos apaixonados e às vezes fico a observá-la e sinto uma paz muito boa."	"positiva"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"O nosso primeiro final de semana chegou, fiz a feira, preparei o almoço, lavei roupa, nossa estava tudo tão gostoso, e ela tão feliz, apesar de tudo ela sempre me falava que estava feliz, e pedia todos os dias para eu me casar com ela."	"neutra"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"É meia noite agora, vou assistir alguma minissérie, iludir-me com a esperança dos finais felizes que sempre existem nela, e esperar que um dia tenho um final feliz só meu."	"negativa"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"E já até andei me machucando de levinho novamente, apesar de nunca ter parado, a rigor."	"negativa"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Ela sai com as amigas, sai com os garotos."	"neutra"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Eu ainda me lembro de tudo que vivi com você, e tenho saudades daquelas nossas noites em que você me contava suas alegrias e agonias."	"neutra"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Quem eu mais esperei que fosse lembrar, não lembrou."	"negativa"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Viajar com amigos, sem nenhum familiar por perto foi a melhor coisa que já fiz."	"neutra"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Por que não sou bonita, por que sou uma tonta, porque não sou do jeito que minha mãe quer que eu seja, não sou como minha família querer que eu seja."	"negativa"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Passei a não sentir mais a tua falta passei a não chorar mais por você pois o amor de minha mãe me preenchia e afogava toda a minha dor."	"positiva"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Parabéns Camilly Vitória , foi pro ensino fundamental, eu te amo muito afilhada."	"neutra"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Acho que viver um romance é muito mais legal que apenas um lance."	"neutra"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Na páscoa, lá estávamos nós, no mesmo ano, sozinhos em casa de novo."	"neutra"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Ela foi tirando a blusa em direção ao banheiro, fiquei olhando suas curvas, não era magra mas também não estava a cima do peso, quando ouvi o chuveiro ligar sentir meu corpo mais quente, sabia que era os primeiros sintomas que meu corpo dava de excitação."	"neutra"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Mas eu ainda assim, sei que se eu simplesmente fosse brincar com você, como sempre, você esqueceria de tudo, e me animaria, como você sempre fez."	"neutra"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Correr pela rua, voltar pra casa toda suja de terra, brincadeiras de pique-esconde , policia e ladrão, pique-pega."	"positiva"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Você não sabe o quanto fiquei mal por tu ter mudado de escola."	"neutra"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Carnaval passado teve uma comemoração na escola, estavam todas as turmas reunidas, eu preferi ir ler um livro na biblioteca, lá estava o professor de músicas mais uns três alunos rockeiros também."	"neutra"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Antes de fazer a prova de história, nós rezavámos essa oração e eu rezo até hoje já faz 3 anos que eu não vejo a professora que nós ensinou essa oração mas eu gosto muito dela."	"neutra"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"O ponteiro das seis bateu, e o táxi estava a me esperar, entrei dentro de casa novamente, esperando que tudo fosse um sonho."	"negativa"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	" Estava aqui em casa eu e um grupo de amigas olhando umas músicas na internet, só a gente, meus pais e meu irmão tinham saído, fui vim no meu quarto pra pegar alguma coisa."	"neutra"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Quase dois meses me fizeram ter uma rotina, muito louca, mas uma rotina legal."	"neutra"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Eles foram maravilhosos comigo, me apoiaram e me ajudaram em tudo."	"positiva"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"O povo até olha e não acredita que somos namorados."	"neutra"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Não melhorou a situação meu pai me ver chorando e começar a berrar para de chorar, que coisa infantil e brigar comigo, me xingar de tudo."	"negativa"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Preocupa-se muito pouco com a opinião alheia."	"positiva"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"De verdade, eu não tenho ânimo pra me arrumar, pra cuidar de mim, os pensamentos ruins tomam conta da minha cabeça e eu entro em estado de desespero."	"negativa"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Chegando lá, Helen me recebeu com um sorriso, mas alguma coisa em seu olhar estava diferente, logo me disse que a Erika estava lá com uma amigas desmontando os moveis."	"neutra"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Confirmei e fiquei aguardando a hora."	"neutra"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	" Na ultima consulta psiquiátrica, ele quis me dar um neuroléptico ( recusei na hora, engordar tô fora) e no retorno ele sugeriu um estabilizador de humor."	"neutra"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Até que de repente minha irmã levanta e começa a chorar que nem uma louca."	"negativa"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"E aqueles bicos ficam cada vez mais duros, provocando uma excitação impaciente, meio nervosa, de molhar-se de tão ansiosa."	"neutra"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Foi uma delicia viu, fazer amor no carro é muito gostoso, e melhor quando menos esperamos."	"positiva"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Ela pode até ficar meio sem jeito, mas, se a conversa dos dois havia sido agradável para ela, com certeza ela irá aceitar o convite;"	"neutra"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"TODA VEZ QUE MEU CUNHADO VEM EM CASA ELE DÁ UM GEITO DE FICAR SOZINHO COMIGO. "	"negativa"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Não estou nem ai em parecer ser o bom filho, sendo que você é uma péssima mãe."	"negativa"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Eu insisti e eu mesma fui comprar a camisinha na farmácia."	"neutra"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Queria tanto que as coisas tivessem sido diferentes, mas infelizmente o senhor mudou o rumo de nossas vidas para sempre."	"negativa"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Tá no coração e na alma, e sei que você olha por mim, pequeno."	"negativa"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"já magoei minha esposa de tantas formas, que sequer tenho coragem de ligar para ela, mesmo achando que pode estar em um motel com alguém."	"negativa"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Agora depois de três anos me vejo em frente ao lavabo, não fiz nenhum tipo de força simplesmente vomitei como nos velhos tempos."	"negativa"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"O pior de tudo , foi q ele terminou comigo, alegando que eu não podia ficar ate as 4 da manha na rua "	"neutra"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Adoro eles pois são muito legais e divertidos, adoramos rir e fazer brincadeiras."	"neutra"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Mas entre ser sua amiga ou uma conhecida eu prefiro mil vezes ser sua amiga sinto falta de nossos papos, risadas, brincadeiras enfim sinto falta de vc na minha vida!"	"neutra"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Bom, nesses dias, eu sempre sinto sua falta."	"neutra"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Não fique quieto durante o encontro, vai deixá-la quieta também e caso ela esteja com vontade de te dizer algo, pode ficar com vergonha e continuar quieta, então, esteja sempre puxando bons assuntos."	"neutra"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Ele era, e sempre será o meu melhor amigo, pois ele não está visível, mais está vivo em meu coração!"	"neutra"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"HOJE COMO TÁ CHOVENDO EU FIQUEI DEITADA NA CAMA, POIS ELE VEIO DE MANSINHO E SENTOU AO MEU LADO, ATÉ AI TUDO BEM."	"neutra"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"No primeiro horário Ricardo, com matemática e geometria , ja no segundo Kairton com gramática, interpretação e redação."	"neutra"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Gostei do querido diário é um site muito legal as pessoas expressam os seus sentimentos."	"neutra"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Com certeza eu não vou ser uma das 24 pessoas que mais acertaram!"	"neutra"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"E, então, Penélope passou a primeira camada de cera quente na minha virilha virgem."	"neutra"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Acordo bem mais disposta."	"neutra"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"E assim, eu tomei um NOJO dele, que nem eu entendo o porque."	"neutra"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Ficamos juntos por 4 anos e eu o amava mais que tudo, ele foi o primeiro em minha vida para tudo, eu não fazia nada sem ele e estávamos sempre juntos."	"neutra"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Namorei com um menino chamado Luan, ele é 3 meses mais novo que eu, e talvez meu erro já tenha sido começar assim, pois a mulher amadurece primeiro que o homem."	"neutra"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Sempre foi bem difícil eu me enturmar com as pessoas."	"neutra"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Minha imunidade já não suporta."	"negativa"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Começo a lembrar das minhas agressões e humilhações e fico mal."	"negativa"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Segunda haveria um sexo bem gostoso na cama."	"neutra"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Prometo te amar ate o fim da minha vida, ate meu ultimo suspiro, ate a ultima batida do meu coração, ate a ultima lagrima do meu rosto."	"neutra"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	" Fala de uma quase adolescente (quase porque ela ainda ta se formando e tals) meu Deus."	"neutra"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Minha insônia atingiu um nível crítico e finalmente eu resolvi ir para o psiquiatra pra ver o que ele podia fazer."	"negativa"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Separou do marido e não aguentou!"	"neutra"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Você sabia que esses meninos que mal te dão oi, tem as palavras mais verdadeiras a serem ditas a você ao pé do ouvido."	"neutra"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Estou sempre disponível para ajudar meus amigos, meus verdadeiros amigos e a quem precisar."	"positiva"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Eu e meu medo de tomar remédios novos, com medo de me dar alguma reação colateral ou algo do gênero."	"neutra"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Eu achei que nunca iria amar ninguém na minha vida e isso acontece agora depois de velha."	"positiva"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Brincar de golzinho com meu irmão mais velho . "	"neutra"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Era o aniversario dele, e eu queria fazer algo diferente."	"positiva"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Eu, uma amiga e a família dele, que família maravilhosa, todos brincalhões, unidos, amorosos."	"positiva"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Minha vida e cheia de alegrias e tristezas mas eu amo viver minha vida."	"neutra"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Ultimamente meus instintos de sexo e agressividade andam muito aflorados."	"neutra"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Foi a coisa mais linda a formatura dessa minha afilhada."	"positiva"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Mas é inevitável perceber a tristeza no olhar deles."	"negativa"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Fico pensando o que eles estão esperando para se separar e acabar logo de vez com esse sofrimento."	"negativa"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Você foi, é, e sempre será minha guerreira, a senhora não perdeu pro câncer, mas o câncer perdeu pra ti minha guerreira."	"negativa"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"As vezes eu penso em orar em conversar com Deus."	"neutra"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Eu fiquei muito triste porque eu gostava muito dele e estava disposta ai fazer tudo por ele ai as lagrimas cairam sem controle então eu contei tudo pra minha amiga ela esta me ajudando muito."	"negativa"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"E fiquei particularmente atraída por cenas de sadomasoquismo"	"neutra"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"E ele percebe isso, como eu fico fria com a menor briguinha."	"neutra"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Eu só sei que agora estou melhor ,e sabe o que mais me surpreendeu, o fato de essas palavras virem dela."	"neutra"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Ontem, eu estava com a minha melhor amiga na sala de aula, eu cheguei atrasada e conversei um pouco com a minha melhor amiga."	"neutra"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Fui pra academia direitinho hoje, como o prometido."	"neutra"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"É uma escova de dente de viagem que pode ser que minha mãe tenha esquecido quando veio levar suas coisas"	"neutra"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Meu coração partiu em milhões de pedaços, comecei a chorar na hora, ele pediu para eu não chorar, e falou que também é difícil para ele."	"negativa"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Ano passado foi tudo muito perfeito e esse ano, nenhum pouco."	"neutra"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Tende a ser ciumento e possessivo, o que é um grande defeito."	"neutra"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Sei que foi sem querer mas eu tenho a obrigação de prestar mais um pouco de atenção."	"neutra"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Ele desceu a mão até meu pescoço, sentia sua respiração."	"neutra"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Quando estava com você reclamava que não tinha tempo pra família e amigos."	"neutra"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Marcamos e lá estava ela me esperando no estacionamento."	"neutra"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Já haviamos marcado por celular no domingo. "	"neutra"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Porque agora eu sei que é você quem meu coração realmente escolheu, que é você por quem vou lutar ate o infinito e desejarei a todo o momento em todos os sonhos em todos os desejos em todas as minhas orações."	"positiva"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Eu simplesmente pensei Ele não vê que eu acabei de perder tudo que eu tinha?"	"negativa"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"O que estou sentindo por ti é algo que nem eu mesma consigo explicar, tentei me envolver com muitos, tentei te esquecer de várias maneiras, mas não consigo, é mais forte do que eu."	"negativa"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Tem que ser pra alguém que realmente mereça a história, e tenha paciência para ouvir ela."	"neutra"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Foda-se regrinhas sociais, não preciso ser perfeito pra ngm, sou feliz do jeito que eu sou!"	"positiva"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Acho que não vou passar pro ITB, muito menos pra FIEB."	"negativa"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Na da FIEB tenho menos chances ainda."	"neutra"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Eu fiquei POSSESSA!"	"negativa"	""
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Todo mundo fica falando que eu já passei, mas eles não se tocam que eu escolhi o curso mais concorrido!"	"neutra"	""
"bc2584302fffead698e1809107a60040"	"m"	"Eu disse a ela que isso não faz diferença pra mim, mas sinto que ela não apoia meu namoro."	"negativa"	""
"bc2584302fffead698e1809107a60040"	"m"	"Adoro crianças , e as vezes me pareço muito com elas , adoro brincar , pular , enfim... bagunça , adoro coisas alegres e diferentes ."	"positiva"	""
"bc2584302fffead698e1809107a60040"	"m"	"Hoje é o meu aniversário."	"neutra"	""
"bc2584302fffead698e1809107a60040"	"m"	"A gente só sabe das coisas vivendo, muitos julgam."	"positiva"	""
"bc2584302fffead698e1809107a60040"	"m"	"Meu psicólogo me perguntou se eu queria uma segunda opinião (tanto pra ver a questão da medicação quanto pra ver se eu realmente tinha TPB-personalidade borderline) e eu concordei."	"neutra"	""
"bc2584302fffead698e1809107a60040"	"m"	"Mas realmente achei que daria tudo certo, que ao abrir meu coração você ia, sei lá, dizer que sentia o mesmo, juro que pensei que ia ser assim."	"negativa"	""
"bc2584302fffead698e1809107a60040"	"m"	"Meu pai, nunca foi uma figura paterna de verdade, ofuscado pela força da minha mãe."	"negativa"	""
"bc2584302fffead698e1809107a60040"	"m"	"O garoto que não tem coragem de chegar em você, tem admirado você a muito tempo de longe, e te conhece bem mais do que você imagina, e muito mais ainda do que o com atitude diz conhecer."	"positiva"	""
"bc2584302fffead698e1809107a60040"	"m"	"Ao me penetrar foi intenso, foi prazeroso."	"positiva"	""
"bc2584302fffead698e1809107a60040"	"m"	"Mas saiba que eu sinto muito a sua falta, sinto falta do teu sorriso."	"positiva"	""
"bc2584302fffead698e1809107a60040"	"m"	"Continuo amando assistir desenhos, preferindo ficar a noite toda no computador e sem me importar com o que os outros vão dizer ou pensar sobre mim."	"neutra"	""
